source,job_label,title,company,industry,location,skills,experience,employment_type,salary,deadline,url,crawled_at,description
원티드,데이터분석가,[인턴] DA | 데이터 애널리스트 인턴,스위치원,,서울 서초구,"SQL, Retention, Cohort, LTV, Python",0,인턴,,상시채용,https://www.wanted.co.kr/wd/365131,2026-06-12 09:30,"주요 업무 (Core Role)
합류하면 이런 일을 함께해요
* 프로덕트 및 마케팅 의사결정에 필요한 데이터 분석
* 서비스 성장을 위한 제품 및 마케팅 방향성, 사용성(UX) 개선 가설 수립 및 제안 
* 비즈니스 KPI 지표 및 대시보드 구축/관리

함께 할 수 있는 업무 (Flex Role)
* 스쿼드/프로젝트 상황에 따라 유동적으로 대응 가능한 업무
* AI 및 금융 관련 시계열 통계 및 데이터 분석 지원
* 데이터 마트(Data Mart) 구축 보조 및 데이터 정합성 관리 지원 * 데이터 분석 관련 프로젝트 경험이 있는 신입 또는 2년 미만의 DA 경력을 갖추신 분
* Python, SQL 사용에 능숙하여 주도적으로 데이터를 추출하고 가공할 수 있는 분
* Retention, Cohort, LTV 등 주요 모바일 서비스 지표 및 분석에 대한 이해도가 높으신 분
* 가설을 세우고 분석을 진행해 유의미한 인사이트를 도출해본 경험이 있으신 분
* 다양한 직군(개발, 기획, 디자인 등)과 유연하고 원활한 커뮤니케이션이 가능하신 분 * 금융(핀테크) 관련 도메인 서비스에 대한 이해도가 높으신 분
* 다양한 데이터 핸들링 및 시각화 도구를 자유롭게 다룰 수 있는 분 (Python, SQL, Excel 등)
* 서드파티 트랙킹 도구를 활용한 분석 프로젝트를 진행해본 경험이 있는 분 (Mixpanel, AppsFlyer, GA4 등)
* 지표의 성장을 위해 다양한 가설을 설정해보고 실험(A/B Test 등)하여 직접 서비스를 개선해본 경험이 있으신 분
* 긍정적인 태도와 성실함을 바탕으로 팀과 함께 성장하고자 하는 분"
원티드,데이터분석가,[Consumer Commerce] 보험 데이터 분석가,커넥트웨이브,,서울 금천구,"SQL, BigQuery, Tableau, GA4",3,정규직,,상시채용,https://www.wanted.co.kr/wd/365011,2026-06-12 09:30,"• 보험 고객 행동 및 상담 DB 데이터를 분석해요.
• 유입  상담  계약 전환 퍼널 성과를 분석하고 최적화해요.
• 가격비교 사용자 기반으로 보험 전환 고객을 발굴하고, 세그먼트 전략을 수립해요.
• 상품 · 고객군별 성과를 분석하고, DB 품질을 관리해요.
• 마케팅/CRM 조직 대상으로 데이터 기반의 인사이트를 제공해요.
• 대시보드를 구축하고, A/B 테스트 분석을 통해 운영을 고도화해요. • 경력: 데이터 분석 실무 경력 3년~7년
• SQL 기반 데이터 추출 및 분석 역량을 보유하신 분
• GA4, BigQuery, Tableau 등 데이터 분석 및 시각화 툴 활용 경험이 있으신 분
• 데이터 기반으로 문제를 정의하고, 실행 가능한 인사이트를 도출할 수 있으신 분
• 마케팅 성과 및 고객 행동 데이터를 분석하며, 실제 개선 성과를 만들어 본 경험이 있으신 분
• 다양한 조직과 원활하게 커뮤니케이션하며 협업할 수 있으신 분 • 보험, 금융, 핀테크, 플랫폼 서비스 도메인 경험이 있으신 분
• 고객 세그먼트 분석 및 CRM 캠페인 분석 경험이 있으신 분
• Python/R 기반 데이터 분석 경험이 있으신 분
• 머신러닝 기반 고객 예측 모델 또는 이탈 예측 모델 운영 경험이 있으신 분
• 신규 서비스 초기 단계에서 데이터 체계 및 지표 설계를 경험해 보신 분"
원티드,데이터분석가,그로스 전략가,딜리버리랩,,서울 성동구,"SQL, 리텐션, CAC, ROAS, Python",3,정규직,,상시채용,https://www.wanted.co.kr/wd/364923,2026-06-12 09:30,"1. 그로스 해킹 전략 수립 및 핵심 KPI 리드 
• 구매 코호트(Cohort) 분석 및 유저 행동 데이터를 기반으로 유저 활성화·리텐션·락인 전략을 설계
• VIP 고객 등급 전환 확률 모델 등 예측 모델을 CRM 액션플랜 및 마케팅 타겟팅에 연결하여 실제 전환율 개선
• 첫 주문 이후 재주문, VIP 전환, 월간 주문 빈도, 객단가 개선을 위한 운영 전략을 수립

2. 데이터 기반의 CRM 및 프로모션 캠페인 최적화 
• CX팀, 영업팀과 협업하여 케어콜, 아웃콜, DM, 앱푸시 등 실행 캠페인을 운영
• CTR, CVR, ROAS, 재구매율, 주문일수, 객단가 등 핵심 지표를 기반으로 캠페인을 개선

3. 전사 지표 운영 및 데이터 협업 
• 전사에 필요한 주요 지표를 정의하고 이를 전사 대시보드(Looker Studio, Grafana 등) 형태로 시각화하여 지표 가시성 제공
• 데이터 추출 자체보다, 지표의 기준 정의·검증·해석·활용을 담당

4. 가격 정책 및 마진 개선
• 고객별 할인, 상품별 할인, 쿠폰 정책의 효과를 검증
• 단순 할인보다 구매 볼륨 확대와 고객 락인을 동시에 만들 수 있는 가격 정책을 설계
• 공급가, 판매가, 할인비, 쿠폰비, 프로모션 비용을 고려해 수익성 개선안을 제안 • 전략기획, 그로스, CRM, 프라이싱 관련 경험이 있으신 분 
• SQL, Python 등을 활용하여 데이터 탐색, 정제, 분석, 대시보드 제공 등 데이터 분석의 전체 프로세스를 수행한 경험이 있는 분
• 매출, 리텐션, 객단가, 주문 빈도, 마진, CAC, ROAS 등 비즈니스 지표에 대한 이해가 있으신 분 
• 복잡한 데이터를 요약해 핵심 메시지로 정리하고, 리더십 및 다양한 이해관계자에게 명확하게 전달할 수 있는 분
• 새로운 기술 및 툴 도입에 적극적이며, 팀의 생산성을 높이는 방법을 지속적으로 탐구할 수 있는 분 • B2B 커머스 시장에 대한 이해도가 높거나, 가격 민감도 분석 및 번들링(Bundling) 전략 등을 통해 매출 성과를 직접 증명해 본 분
• Airflow 등을 활용해 데이터 레이크에서 GCP(BigQuery)로의 데이터 파이프라인(ETL/ELT) 아키텍처를 직접 구축하고 운영해 본 경험이 있으신 분
• GA4, GTM, 앰플리튜드 등 마케팅/그로스 툴 및 자동화 툴을 능숙하게 활용하여 그로스 실험 인프라를 구축해 본 분
• 스타트업 또는 초기 조직에서 정해지지 않은 문제를 직접 구조화하고 실행해본 경험이 있으신 분"
원티드,데이터분석가,Sr Data Analyst (First Mile Experience),쿠팡,,서울 송파구,"SQL, Tableau, Python",4,정규직,,상시채용,https://www.wanted.co.kr/wd/364767,2026-06-12 09:30,"Delivery Experience Analytics 팀은 쿠팡 물류의 심장부에서 일합니다. 주문이 접수되는 순간부터 풀필먼트, 허브, 라스트마일 배송, 반품·교환 처리까지 — 물류 전 과정(End-to-End Logistics)의 데이터를 분석하고 최적화합니다. 하루 수백만 건의 배송이 만들어내는 방대한 물류 데이터 속에서 배송 품질을 높이고 운영 효율을 극대화하는 것이 이 팀의 미션입니다.

• 풀필먼트 센터에서 고객 문 앞까지, 물류 전체 여정의 핵심 KPI 를 설계하고 End-to-End 로 모니터링합니다
• 단순 리포팅을 넘어 — 물류 운영의 병목을 데이터로 증명하고 실험을 설계하며, 분석이 실제 배송 품질 개선으로 이어지는 임팩트를 직접 만들어갑니다
• AI/LLM, 자동화 파이프라인 등 최신 기술을 적극 도입하며, 분석가가 반복 업무가 아닌
고부가가치 문제 해결에 집중할 수 있는 환경입니다

업무내용
• 비즈니스 운영 효율화를 위한 의사결정 지원 시스템 개발
• 도메인 데이터 분석을 통해 인사이트 도출 및 핵심 지표 정의/개선
• 리포트, 알고리즘, 분석 결과를 기술/비기술 이해관계자 모두에게 커뮤니케이션
• 지표 개발 요청의 우선순위를 설정하고 주니어 BA 리딩 및 주요 프로젝트 추진
• 보고서 및 시스템을 최신 상태로 유지하고, 신기술 및 방법론 도입/적용
• 프로젝트 산출물, 의사결정 과정, 최종 결과에 대한 문서화
• 이해관계자와 협업하여 요구사항을 정의하고, 이를 실행 가능한 Task 로 전환하여 기한 내 고품질 결과물 도출
• AI/LLM 등 최신 기술을 분석 업무에 접목하여 인사이트 도출의 속도와 품질을 높이는 시도
• 반복적인 데이터 추출·리포팅 업무의 자동화 파이프라인 구축 및 개선 • 데이터 분석 관련 실무 경력 3 년 이상 (또는 그에 준하는 프로젝트 경험)
• SQL 능숙, Python 활용 (데이터 추출·분석·자동화를 코드로 수행할 수 있는 수준)
• Airflow 등 스케줄링 도구를 활용하거나, 반복 업무를 스크립트로 자동화해본 경험
• Tableau 등 시각화 도구를 활용한 대시보드·리포트 구축 경험
• AI 도구(ChatGPT, Claude Code, Copilot 등)를 업무에 활용해 생산성을 높여본 경험
• 데이터를 기반으로 문제를 정의하고, 분석을 통해 실행 가능한 해결책까지 도출해본 경험
• 분석 결과를 다양한 이해관계자(기획, 개발, 리더십)에게 명확하게 전달하는 커뮤니케이션 역량
• 분석 결과가 실제 비즈니스 지표(매출, 비용, 고객 경험 등) 개선으로 이어진 임팩트 사례 보유
• 여러 팀과 협업하며 프로젝트를 주도적으로 이끌어본 경험 • 리테일/이커머스 도메인에서의 분석 경험
• 통계 분석, A/B 테스트 등 정량적 의사결정 방법에 대한 기본적 이해
• 대용량 데이터 처리 환경(Spark, Hive 등) 활용 경험
• GitHub 등을 활용해 분석 코드나 쿼리를 체계적으로 관리하고 팀과 공유해본 경험
• 모르는 것이 있어도 부딪히며 배우려는 의지와 끈기 — 지금의 스킬셋보다 성장 가능성을 중요하게 봅니다
• 영어 커뮤니케이션이 가능하면 좋지만, 필수는 아닙니다"
원티드,데이터분석가,그로스 데이터 분석 담당자 (Growth Data Analyst),빗썸,,서울 강남구,"SQL, A/B",5,정규직,,상시채용,https://www.wanted.co.kr/wd/364511,2026-06-12 09:30,"• 거래 활성화 전략 발굴 : 고객이 어떤 시점에 거래를 시작하고 멈추는지(행동 패턴 및 특성)를 분석하여, 다시 앱을 방문하고 거래를 이어가도록 만드는 아이디어 제안
• 이벤트 및 서비스 성과 분석: 거래량 증가를 목적으로 진행된 다양한 이벤트와 서비스의 성과를 데이터로 검증하고 개선점 발굴
• 비즈니스 인사이트 도출: 빗썸의 거래소 정책을 데이터 관점에서 리뷰하고, 거래를 활성화할 수 있는 새로운 비즈니스 기회 창출
• AI를 활용한 업무 자동화: ChatGPT, Claude 등의 AI 툴을 적극 활용하여 데이터 추출, 분석 스크립트 작성, 리포팅 업무를 자동화
• 핵심 지표(KPI) 관리: 팀의 주요 목표와 데이터를 한눈에 파악할 수 있는 대시보드를 기획하고 관리 • 데이터 분석 실무 경력 5년 이상이신 분 
• SQL을 활용하여 방대한 데이터 속에서 필요한 정보를 능숙하게 뽑아내고 다듬을 수 있는 분
• 데이터를 바탕으로 A/B 테스트를 설계하고, 그 결과를 논리적으로 분석해 본 경험이 있는 분
• AI (ChatGPT, Claude 등)를 활용해 코드 작성이나 분석 업무의 속도를 높이는 데 거부감이 없고 익숙하신 분 • 가상자산, 핀테크, 이커머스, IT 플랫폼 등 고객 트래픽이 많고 거래 데이터가 방대한 산업군에서 일해본 경험이 있는 분
• SQL 뿐만 아니라 Python을 활용한 깊이 있는 데이터 탐색(EDA) 및 데이터 처리가 가능하신 분
• 생성형 AI API를 직접 연결하여 사내 데이터 분석 및 리포팅 과정을 자동화해 본 경험이 있는 분
• 평소 가상자산 시장과 트레이딩(투자) 구조에 관심이 많고, 실제 투자 경험이 있으신 분"
원티드,데이터분석가,Strategy Manager,토스씨엑스,,서울 구로구,,4,정규직,,상시채용,https://www.wanted.co.kr/wd/364265,2026-06-12 09:30,"[합류하면 함께 할 업무예요]

• 토스씨엑스 리더십과 긴밀히 협업하며, 전사 및 사업부별 전략 방향성을 수립하고 실행해요.
• 데이터 분석에 기반한 전략을 제시하고, 탑 라인 KPI 관리 및 목표 달성을 위한 이니셔티브를 주도해요.
• 전사 사업 포트폴리오 수립, 중장기 시나리오 설계, 신사업 기회 발굴 등 Corporate Agenda를 주도적으로 기획하고 실행해요. [이런 분과 함께하고 싶어요]

• 전략 컨설팅, 인하우스 전략팀, 경영기획 관련 4년 이상 경력을 바탕으로 주도적으로 업무하실 수 있는 분을 찾고 있어요.
• 논리적 가설 사고를 통해 문제를 정의하고, 정량적 모델링을 기반으로 전략적 의사결정을 지원해본 경험이 있는 분이 필요해요.
• 계열사 및 다양한 조직과 협업하며 목표를 합의하고 실행을 이끌어내는 커뮤니케이션 역량이 뛰어난 분이 필요해요.
• CX, 고객 경험, 또는 서비스 운영 전략에 대한 이해도가 있는 분이면 더 좋아요.
• 100명 이상 규모의 조직에서 전사 전략 또는 사업 기획 경험이 있는 분이면 더욱 좋아요."
원티드,데이터분석가,마케팅 데이터분석가,디에스오토네트웍스,,서울 서초구,", , ",3,정규직,,상시채용,https://www.wanted.co.kr/wd/364235,2026-06-12 09:30,"1. 디지털 분석 & 트래킹 설계
 GTM 태그 기획·설계, 트리거/변수 관리
 GA4 이벤트 설계 및 유입·전환 분석
 자사몰(cartong.kr) 사용자 행동 분석 및 UX/UI 개선 제안

2. 데이터 파이프라인 & 시각화
 BigQuery 데이터 파이프라인 구축 및 쿼리 작성
 Looker Studio 대시보드 제작 및 정기 리포트 발행
 데이터 정합성 모니터링 및 운영 안정화

3. 마케팅·영업 분석 & 기획 지원
 광고 캠페인 성과 분석 (Meta, 카카오, 네이버 등)
 Salesforce 영업 데이터 분석 및 인사이트 도출
 마케팅·영업팀 데이터 요청 대응 및 애드혹 분석
 기획 의사결정에 필요한 데이터 리서치·분석 직급: 대리급
경력: 5년 이상 (데이터 분석 또는 마케팅 분석 직무)
학력: 대학교 졸업(4년) 이상
GTM·GA4 실무 설계 경험 (단순 사용이 아닌, 직접 설계·운영 경험)
BigQuery SQL 작성 능숙 (조인·윈도우 함수·CTE 활용 가능 수준)
Looker Studio 대시보드 제작·운영 경험
데이터 기반 의사결정 경험 및 비기술 직군과의 커뮤니케이션 역량
자료 작성 및 프레젠테이션 능력 우수 Salesforce 데이터 분석 경험 (CRM/세일즈 오퍼레이션 관점)
Python을 활용한 데이터 처리·자동화 경험
퍼포먼스 마케팅 성과 분석 경험 (Meta, 카카오, 네이버 등)
애자일(Jira) 환경에서의 협업 경험
자사몰·이커머스 데이터 분석 경험
A/B 테스트 설계·운영 경험
마케팅·광고 캠페인 성과 지표 및 구조에 대한 이해
프로젝트 리딩 경험"
원티드,데이터분석가,경영전략 담당자,블루개러지(Blue Garage),,서울 강동구,,2,정규직,,상시채용,https://www.wanted.co.kr/wd/364106,2026-06-12 09:30,"경영전략 담당자는 산업·시장 동향과 내부 손익 데이터를 연결해 인사이트를 도출하고, 사업 포트폴리오 전략과 성장 로드맵 수립의 업무를 담당합니다.
• 중장기 사업 포트폴리오 전략 및 성장 로드맵 수립 지원
• 산업 동향 및 시장 환경 분석
• 신규 사업 발굴 및 사업성 검토 지원
• 프로젝트 단위 손익 분석
• 주요 경영 지표(KPI) 모니터링
• 경영진 의사결정을 위한 보고서 및 자료 작성 • 경력 2~4년 (전략기획, 경영기획, FP&A 등 관련 직무)
• 데이터를 구조화하여 인사이트 도출하는 정량적 분석 역량
• 손익 분석 및 사업계획 등 실무 경험
• 분석 및 전략적 사고 마인드셋 보유 • 엔터테인먼트·플랫폼·커머스 산업에 대한 이해 및 관심
• SQL 등 데이터 추출 및 분석 도구 활용 경험
• 유창한 영어 커뮤니케이션 능력"
원티드,데이터분석가,PM 프로젝트 매니저 (사업 및 공공 프로젝트 관리),딥파인,,서울 용산구,,10,정규직,,상시채용,https://www.wanted.co.kr/wd/364032,2026-06-12 09:30,"제안서 작성 및 발표평가 수행
전반적인 프로젝트 리딩 역할 (고객사 및 내부팀과의 커뮤니케이션, 진척도 관리, 각종 이슈 관리)
프로젝트 관련 산출물, 보고서 등 문서 작성 학사 이상 
IT/테크관련 분야에서 PM 경력 10년 이상인 자
B2G, B2B 모두를 대상으로 프로젝트 수주 경험 보유하신 분
사업 계획서, 제안서 등 문서 작성 및 발표(presentation) 능력을 보유하신 분
프로젝트 관리 기법이나 사례에 대한 풍부한 지식과 관련 tool 사용에 익숙하신 분
다양한 이해관계자들의 의견을 조율하고 설득하여 유의미한 결과를 도출하실 수 있는 분 컴퓨터/IT 관련학과 전공자로서 엔지니어(개발자) 경력이 있으신 분 
XR/인공지능(AI) 관련 프로젝트 또는 과제를 성공적으로 수주한 경험이 있으신 분
비즈니스 영어 가능하신 분"
원티드,데이터분석가,디지털헬스케어 전략/기획팀장,비바이노베이션,,서울 강남구,,8,정규직,,상시채용,https://www.wanted.co.kr/wd/363741,2026-06-12 09:30,"* 의료데이터 빅데이터 플랫폼 프로젝트(검진 데이터 분석설계) 기획 및 관리
* 의료 데이터 기반 코호트 연구 및 데이터 기반 인사이트 도출
* 정부 R&D 과제 제안 기획 및 관리
* 인허가, 특허 등 기술 로드맵 관리 등 * 디지털헬스케어, 메디컬 관련 분야 경력 8년 이상
* 검진 및 의료 데이터 구조 이해
* 데이터 분석 체계, 분석 프로세스 구축, 데이터 시각화 경험 * 석사 이상 학위 보유자 선호
* 영어 미팅 가능, 영어권 국가 학위/근무 경력 등 영어 활용 능력 있으신 분
* RWD/RWE 연구, 코호트 분석, 후향적 연구, 임상 연구 데이터 분석 경험
* 데이터 기반 인사이트를 통해 의사결정 지원 경험"
원티드,데이터분석가,Associate Brand Manager,뉴베슬,,서울 서초구,,0,정규직,,상시채용,https://www.wanted.co.kr/wd/363339,2026-06-12 09:30,"• 뉴베슬이 인수하는 브랜드의 A-Z 운영 및 성장 전략을 보조
• 담당 브랜드 매출 증대, 비용 절감을 위한 전방위 전략 수립 및 집행
• 담당 브랜드의 Weekly/Monthly/Quarterly 실적 분석 및 보고 보조
• 전략에 따른 성공지표의 정의 및 A/B 테스트 진행 등 데이터 기반 가설 검증과 의사결정 • 초기 스타트업에 들어오고 싶은 이유가 명확하신 분
• 신입 ~ 5년차
• A에서 Z까지 스스로 몰입해서 만들어낸 경험이 있는 분
• 데이터 기반의 뛰어난 분석력과 구조화된 문제 분석 및 해결 능력
• Cross-functional Team과의 협업을 위한 커뮤니케이션 스킬 • 일어 또는 영어가 유창하신분
• 소비재 트렌드에 민감하고 온라인 커머스에 관심이 많으신 분"
원티드,데이터분석가,데이터 팀 리드,아토모스,,광주 북구,,5,정규직,,2026-08-21,https://www.wanted.co.kr/wd/363303,2026-06-12 09:30,"• 전사 데이터 구조 설계 및 데이터 거버넌스 수립
• 통합 대시보드 및 데이터 시스템 기획
• 의사결정을 위한 데이터 분석 및 인사이트 도출
• 임원·본부·팀 단위 요구사항 정의 및 조율
• AI 활용을 위한 데이터 구조 기획 • 데이터 분석/기획 관련 경력 5년 이상
• 데이터 기반 의사결정 구조 설계 경험
• 다양한 이해관계자와의 커뮤니케이션 역량
• 비즈니스 관점에서 데이터를 해석할 수 있는 분 • 데이터로 조직의 변화를 만들고 싶은 분
• 분석을 넘어 구조와 시스템까지 고민해본 분
• 마케팅·커머스·경영 데이터에 관심 있는 분
• AI 활용을 전제로 한 데이터 설계에 흥미가 있는 분"
원티드,데이터분석가,[인턴] [바이오던스] CFO Office FP&A 인턴,뷰티셀렉션,,서울 강남구,통계,0,인턴,,상시채용,https://www.wanted.co.kr/wd/362925,2026-06-12 09:30,"• 월간·분기 결산 및 실적 분석을 위한 기초 데이터 취합 및 정제
• 채널·브랜드·국가별 P&L 작성, 관리 및 수익성 분석 지원
• 연간 예산(Annual Budget) 수립 및 Rolling Forecast 업데이트 지원
• 신규 사업·신규 채널·신규 SKU에 대한 사업성 분석 및 재무 모델링 지원
• 경영진 리포트 및 주요 의사결정 자료 작성 지원
• 전사 KPI 대시보드 운영 및 재무 데이터 정합성 관리 • 대학 휴학생 및 졸업생(졸업예정자 가능)
• 숫자에 강하고 논리적 사고력 및 데이터 기반 문제 해결력이 뛰어나신 분
• 재무·회계·경영·통계 등 유관 분야에 대한 관심이 높으신 분
• Excel 및 Google 스프레드 시트를 능숙하게 사용하실 수 있는 분
• 다양한 팀과 원활히 커뮤니케이션하고 협업할 수 있는 분 • 재무·전략·컨설팅·VC·IB 인턴 경험 또는 관련 학회 경험이 있으신 분
• 재무 모델링, 사업성 분석, 예산 관리 관련 프로젝트 경험이 있으신 분
• Excel, Python, Google Apps Script 등 데이터 처리 도구에 익숙하신 분"
